Variable,Index,Value,Bounds
flux,S4FE4SR,0.0,"[0.0, 1000.0]"
flux,SELtex,0.0,"[0, 1000.0]"
flux,SELR,0.0,"[0.0, 1000.0]"
flux,OGMEACPD,1.48790804120563e-06,"[0.0, 1000.0]"
flux,EGMEACPR,1.48790804120563e-06,"[0.0, 1000.0]"
flux,OPMEACPR,1.48790804120563e-06,"[0.0, 1000.0]"
flux,PMEACPE,1.48790804120563e-06,"[0.0, 1000.0]"
flux,MEOHtex,0.0,"[0, 1000.0]"
flux,EX_5mtr_e,0.0,"[0, 1000.0]"
flux,MECDPDH5,0.00177730615522012,"[0.0, 1000.0]"
flux,RNTR1c2,0.0194663009030932,"[0.0, 1000.0]"
flux,RNTR2c2,0.0200994057746262,"[0.0, 1000.0]"
flux,RNTR3c2,0.0200994057746262,"[0.0, 1000.0]"
flux,RNTR4c2,0.0194663009030932,"[0.0, 1000.0]"
flux,FLDR2,0.0,"[0.0, 1000.0]"
flux,CDGS,0.0,"[0.0, 1000.0]"
flux,5MTRtpp,0.0,"[0.0, 1000.0]"
flux,TTRCYCtex,0.0,"[0, 1000.0]"
flux,TTRCYCtpp,0.0,"[0.0, 1000.0]"
flux,FESR,0.00580879299286678,"[0.0, 1000.0]"
flux,OXCOAHDH,0.0,"[0.0, 1000.0]"
flux,DHACOAH,0.0,"[0, 1000.0]"
flux,THFAT,0.0,"[0.0, 1000.0]"
flux,FOMETRi,0.0,"[0.0, 1000.0]"
flux,SLNTtex,0.0,"[0, 1000.0]"
flux,SELGTHR2,0.0,"[0.0, 1000.0]"
flux,GDPTPDP,0.0,"[0.0, 1000.0]"
flux,COLIPAKpp,0.0,"[0.0, 1000.0]"
flux,3HPPtpp,0.0,"[0.0, 1000.0]"
flux,MPTSS,0.0,"[0.0, 1000.0]"
flux,CPMPS,0.0,"[0.0, 1000.0]"
flux,LIPOCT,0.0,"[0.0, 1000.0]"
flux,LIPOS,0.0,"[0.0, 1000.0]"
flux,OCTNLL,0.0,"[0.0, 1000.0]"
flux,LIPATPT,0.0,"[0.0, 1000.0]"
flux,LIPAMPL,0.0,"[0.0, 1000.0]"
flux,ALDD19xr,0.0,"[0, 1000.0]"
flux,MMM,0.0,"[0.0, 1000.0]"
flux,MOGDS,0.0,"[0.0, 1000.0]"
flux,WCOS,0.0,"[0.0, 1000.0]"
flux,RFAMPtpp,0.0,"[0.0, 1000.0]"
flux,VPAMTr,0.0,"[0, 1000.0]"
flux,ACOLIPAabctex,0.0,"[0.0, 1000.0]"
flux,ECA4COLIPAabctex,0.0,"[0.0, 1000.0]"
flux,COLIPAPabctex,0.0,"[0.0, 1000.0]"
flux,CH4tex,0.0,"[0, 1000.0]"
flux,TARTRDtex,0.0,"[0, 1000.0]"
flux,3OXCOAT,0.0,"[0.0, 1000.0]"
flux,BTNt2ipp,0.0,"[0.0, 1000.0]"
flux,BTNtex,0.0,"[0, 1000.0]"
flux,2DGULRGx,0.0,"[0.0, 1000.0]"
flux,2DGULRGy,0.0,"[0.0, 1000.0]"
flux,AP4AS,0.0,"[0.0, 1000.0]"
flux,ARBTptspp,0.0,"[0.0, 1000.0]"
flux,ARBTtex,0.0,"[0.0, 1000.0]"
flux,EX_arbt_e,0.0,"[0, 1000.0]"
flux,DMSOtpp,0.0,"[0, 1000.0]"
flux,PYDXtex,0.0,"[0, 1000.0]"
flux,PYDXtpp,0.0,"[0.0, 1000.0]"
flux,SUCASPtpp,0.0,"[0, 1000.0]"
flux,SUCMALtpp,0.0,"[0, 1000.0]"
flux,PYDXNtex,0.0,"[0, 1000.0]"
flux,PYDXNtpp,0.0,"[0.0, 1000.0]"
flux,PYDAMtex,0.0,"[0, 1000.0]"
flux,PYDAMtpp,0.0,"[0.0, 1000.0]"
flux,13PPDH2,0.0,"[0, 1000.0]"
flux,TARTt2_3pp,0.0,"[0.0, 1000.0]"
flux,SUCTARTtpp,0.0,"[0, 1000.0]"
flux,APCS,0.0,"[0.0, 1000.0]"
flux,CHTBSptspp,0.0,"[0.0, 1000.0]"
flux,CHTBStex,0.0,"[0, 1000.0]"
flux,TRPtipp,0.0,"[0.0, 1000.0]"
flux,TYRtipp,0.0,"[0.0, 1000.0]"
flux,ThDPAT,0.0,"[0.0, 1000.0]"
flux,GHBDHx,0.0,"[0, 1000.0]"
flux,APPLDHr,0.0,"[0, 1000.0]"
flux,SPMDt3pp,0.0,"[0.0, 1000.0]"
flux,PHEtipp,0.0,"[0.0, 1000.0]"
flux,G2PP,0.0,"[0.0, 1000.0]"
flux,MALt3pp,0.0,"[0.0, 1000.0]"
flux,CITt3pp,0.0,"[0.0, 1000.0]"
flux,DHNPA2r,0.000497705239783131,"[0, 1000.0]"
flux,QUIN2tpp,0.0,"[0, 1000.0]"
flux,GLYC2Pabcpp,0.0,"[0.0, 1000.0]"
flux,CRNDtex,0.0,"[0, 1000.0]"
flux,SHGO,0.0,"[0.0, 1000.0]"
flux,NADHXD,0.0,"[0.0, 1000.0]"
flux,NADPHHR,0.0,"[0.0, 1000.0]"
flux,NADPHHS,0.0,"[0.0, 1000.0]"
flux,NADHHS,0.0,"[0.0, 1000.0]"
flux,NADHXE,0.0,"[0, 1000.0]"
flux,SELabcpp,0.0,"[0.0, 1000.0]"
flux,PYK2,0.316390997744027,"[0.0, 1000.0]"
flux,PYK3,2.53949523282127,"[0.0, 1000.0]"
flux,PYK4,0.134657909591172,"[0.0, 1000.0]"
flux,NADPHXD,0.0,"[0.0, 1000.0]"
flux,NADHHR,0.0,"[0.0, 1000.0]"
flux,NADPHXE,0.0,"[0, 1000.0]"
flux,ALAtpp,0.0,"[0.0, 1000.0]"
flux,DHBSZ3FEabcpp,0.0,"[0.0, 1000.0]"
flux,FE3DHBZS3R,0.0,"[0.0, 1000.0]"
flux,DXYLONtpp,0.0,"[0, 1000.0]"
flux,DXYLTD,0.0,"[0, 1000.0]"
flux,2DDARAA,0.0,"[0, 1000.0]"
flux,2DGLCptspp,0.0,"[0.0, 1000.0]"
flux,GNP,0.0,"[0.0, 1000.0]"
flux,ALLTAMH2,0.0,"[0.0, 1000.0]"
flux,UGCIAMH,0.0,"[0.0, 1000.0]"
flux,METGLCUR,0.0,"[0.0, 1000.0]"
flux,ACOAD1fr,0.26475835685213,"[0.0, 1000.0]"
flux,23DOGULNt4pp,0.0,"[0.0, 1000.0]"
flux,FE3DCITexs,0.0,"[0.0, 1000.0]"
flux,FEENTERES,0.0,"[0.0, 1000.0]"
flux,FEENTERR4,0.0,"[0.0, 1000.0]"
flux,DXYLONtex,0.0,"[0, 1000.0]"
flux,PSURItex,0.0,"[0, 1000.0]"
flux,ALR2x,0.0,"[0.0, 1000.0]"
flux,OMPHHXy,0.0,"[0.0, 1000.0]"
flux,CHLt3pp,0.0,"[0.0, 1000.0]"
flux,GLYBt3pp,0.0,"[0.0, 1000.0]"
flux,AI2tpp,0.0,"[0.0, 1000.0]"
flux,Ftpp,0.0,"[0.0, 1000.0]"
flux,SQVOSI,0.0,"[0.0, 1000.0]"
flux,6D6SPA,0.0,"[0.0, 1000.0]"
flux,DHPStr,0.0,"[0.0, 1000.0]"
flux,SQtr,0.0,"[0.0, 1000.0]"
flux,DHPStex,0.0,"[0, 1000.0]"
flux,FMNtex,0.0,"[0, 1000.0]"
flux,EX_dxylnt_e,0.0,"[0, 1000.0]"
flux,AI2K,0.000333291401230033,"[0.0, 1000.0]"
flux,CLBtex,0.0,"[0, 1000.0]"
flux,ACOXT,0.0,"[0, 1000.0]"
flux,EX_mththf_e,0.0,"[0, 1000.0]"
flux,2HESR,0.0,"[0.0, 1000.0]"
flux,CHOLID,0.0,"[0.0, 1000.0]"
flux,CHOLATEtpp,0.0,"[0.0, 1000.0]"
flux,4ABZGLUH,0.0,"[0, 1000.0]"
flux,4ABZGLUtr,0.0,"[0, 1000.0]"
flux,PHDA,0.0,"[0.0, 1000.0]"
flux,TEO2M,0.0,"[0.0, 1000.0]"
flux,PACOAT,0.0,"[0.0, 1000.0]"
flux,CYSItpp,0.0,"[0.0, 1000.0]"
flux,DHPTDNR,0.0,"[0.0, 1000.0]"
flux,DHPTDNRN,0.0,"[0.0, 1000.0]"
flux,PCNO,0.0,"[0, 1000.0]"
flux,HPACOAT,0.0,"[0.0, 1000.0]"
flux,PUACGAMtr,0.0,"[0.0, 1000.0]"
flux,DC6PDA,0.0,"[0.0, 1000.0]"
flux,5DGLCNR,0.0,"[0.0, 1000.0]"
flux,PIt2rpp,0.717622511997219,"[0.0, 1000.0]"
flux,LEUt2rpp,0.0,"[0.0, 1000.0]"
flux,LCTStpp,0.0,"[0.0, 1000.0]"
flux,ILEt3pp,0.0,"[0.0, 1000.0]"
flux,METt3pp,0.0,"[0.0, 1000.0]"
flux,GSNt3pp,0.0,"[0.0, 1000.0]"
flux,CLtipp,0.0,"[0.0, 1000.0]"
flux,5DKGR,0.0,"[0, 1000.0]"
flux,PItpp,0.0,"[0.0, 1000.0]"
flux,LEUt3pp,0.0,"[0.0, 1000.0]"
flux,INSt3pp,0.0,"[0.0, 1000.0]"
flux,INDOLEt2rpp,0.0,"[0.0, 1000.0]"
flux,ILEt2rpp,0.0,"[0.0, 1000.0]"
flux,GLYtpp,0.0,"[0, 1000.0]"
flux,PYK6,0.0194663009030932,"[0.0, 1000.0]"
flux,FADt,0.0,"[0.0, 1000.0]"
flux,FADtex,0.0,"[0, 1000.0]"
flux,AI2abcpp,0.0,"[0.0, 1000.0]"
flux,PAI2I,0.000333291401230033,"[0.0, 1000.0]"
flux,4HBZt3pp,0.0,"[0.0, 1000.0]"
flux,CURR,0.0,"[0.0, 1000.0]"
flux,LKDRA,0.0,"[0, 1000.0]"
flux,METNA,0.0,"[0, 1000.0]"
flux,XYHDL,0.0,"[0.0, 1000.0]"
flux,2DGLCtex,0.0,"[0, 1000.0]"
flux,E4PP,0.0,"[0.0, 1000.0]"
flux,PUACGAMS,0.0,"[0, 1000.0]"
flux,RU5PP,0.0,"[0.0, 1000.0]"
flux,6D6SFK,0.0,"[0.0, 1000.0]"
flux,3SLAR,0.0,"[0.0, 1000.0]"
flux,SQtex,0.0,"[0, 1000.0]"
flux,EX_dhps_e,0.0,"[0, 1000.0]"
flux,MOX,0.00273849474983896,"[0.0, 1000.0]"
flux,URATEtex,0.0,"[0, 1000.0]"
flux,EX_cs1_e,0.0,"[0, 1000.0]"
flux,CBL1tonex,0.0,"[0.0, 1000.0]"
flux,CBItonex,0.0,"[0.0, 1000.0]"
flux,ARHGDx,0.0,"[0, 1000.0]"
flux,CPL,0.0,"[0.0, 1000.0]"
flux,EX_mepn_e,0.0,"[0, 1000.0]"
flux,CH4t2pp,0.0,"[0.0, 1000.0]"
flux,INOSTO,0.0,"[0, 1000.0]"
flux,HPYRP,0.0,"[0.0, 1000.0]"
flux,PSURIK,0.0,"[0.0, 1000.0]"
flux,Ftex,0.0,"[0, 1000.0]"
flux,CYSItex,0.0,"[0, 1000.0]"
flux,SERtpp,0.0,"[0.0, 1000.0]"
flux,QUINDHyi,0.0,"[0.0, 1000.0]"
flux,DHGLYH,0.0,"[0.0, 1000.0]"
flux,PNSPA,0.0,"[0.0, 1000.0]"
flux,4HTHRK,0.000497705239783132,"[0.0, 1000.0]"
flux,EX_sq_e,0.0,"[0, 1000.0]"
flux,URATEtpp,0.0,"[0.0, 1000.0]"
flux,CS1tex,0.0,"[0, 1000.0]"
flux,ADOCBLtonex,0.0,"[0.0, 1000.0]"
flux,PETNT181pp,0.0,"[0.0, 1000.0]"
flux,ARMEPNS,0.0,"[0.0, 1000.0]"
flux,RPNTPH,0.0,"[0.0, 1000.0]"
flux,PRCPD,0.0,"[0.0, 1000.0]"
flux,MEPNtex,0.0,"[0, 1000.0]"
flux,UDPGPT,0.0,"[0, 1000.0]"
flux,MEPNabcpp,0.0,"[0.0, 1000.0]"
flux,OMMBLHXy,0.0,"[0.0, 1000.0]"
flux,OPHHXy,0.0,"[0.0, 1000.0]"
flux,PROD3,0.0,"[0.0, 1000.0]"
flux,F1PP,0.0,"[0.0, 1000.0]"
flux,ACP1p,0.0,"[0.0, 1000.0]"
flux,EX_4abzglu_e,0.0,"[0, 1000.0]"
flux,3HPADHi,0.0,"[0.0, 1000.0]"
flux,4ABZGLUtex,0.0,"[0, 1000.0]"
flux,2HPTCOAT,0.0,"[0.0, 1000.0]"
flux,EX_metglcur_e,0.0,"[0, 1000.0]"
flux,MC6PH,0.0,"[0.0, 1000.0]"
flux,SLNTabcpp,0.0,"[0.0, 1000.0]"
flux,VALt2rpp,0.0,"[0.0, 1000.0]"
flux,VALt3pp,0.0,"[0.0, 1000.0]"
flux,MN2tipp,0.0,"[0.0, 1000.0]"
flux,PSURItpp,0.0,"[0.0, 1000.0]"
flux,CYSTA,0.0,"[0.0, 1000.0]"
flux,FE3DCITR5,0.0,"[0.0, 1000.0]"
flux,4HTHRA,0.0,"[0, 1000.0]"
flux,GAPP,0.0,"[0.0, 1000.0]"
flux,METGLCURt2pp,0.0,"[0.0, 1000.0]"
flux,METGLCURtex,0.0,"[0, 1000.0]"
flux,FMNt,0.0,"[0.0, 1000.0]"
flux,AI2tex,0.0,"[0, 1000.0]"
flux,PAI2T,0.000333291401230033,"[0.0, 1000.0]"
flux,CUt2pp,0.0,"[0.0, 1000.0]"
flux,DHCURR,0.0,"[0.0, 1000.0]"
flux,RHMND,0.0,"[0, 1000.0]"
flux,3HBZCT,0.0,"[0.0, 1000.0]"
flux,CXSAMS,0.0,"[0.0, 1000.0]"
flux,EX_2dglc_e,0.0,"[0, 1000.0]"
flux,THRt2rpp,0.0,"[0.0, 1000.0]"
flux,SERt2rpp,0.0,"[0.0, 1000.0]"
flux,ACOAD1f,0.0,"[0.0, 1000.0]"
flux,AMPNTAT,0.0,"[0.0, 1000.0]"
flux,SQGH,0.0,"[0.0, 1000.0]"
flux,URAtpp,0.0,"[0.0, 1000.0]"
flux,ASPtpp,0.0,"[0, 1000.0]"
flux,FUMt1pp,0.0,"[0, 1000.0]"
flux,SUCCt1pp,0.0,"[0, 1000.0]"
flux,QUINDH,0.0,"[0.0, 1000.0]"
flux,LCARSyi,0.0,"[0.0, 1000.0]"
flux,BIOMASS_Ec_iML1515_core_75p37M,0.743954020602815,"[0.0, 1000.0]"
flux,BIOMASS_Ec_iML1515_WT_75p37M,0.0,"[0.0, 1000.0]"
flux,GTHOr_reverse,0.0,"[0, 1000.0]"
flux,EX_acgam_e_reverse,0.0,"[0, -0.0]"
flux,EX_cellb_e_reverse,0.0,"[0, -0.0]"
flux,EX_chol_e_reverse,0.0,"[0, -0.0]"
flux,SHK3Dr_reverse,0.0,"[0, 1000.0]"
flux,MAN6PI_reverse,0.0,"[0, 1000.0]"
flux,EX_pi_e_reverse,0.717622511997219,"[0, 1000.0]"
flux,EX_h_e_reverse,0.0,"[0, 1000.0]"
flux,TMDPP_reverse,0.0,"[0, 1000.0]"
flux,EX_ade_e_reverse,0.0,"[0, -0.0]"
flux,EX_4abut_e_reverse,0.0,"[0, -0.0]"
flux,EX_ac_e_reverse,0.0,"[0, -0.0]"
flux,EX_akg_e_reverse,0.0,"[0, -0.0]"
flux,EX_ala__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_arg__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_asp__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_cytd_e_reverse,0.0,"[0, -0.0]"
flux,EX_dcyt_e_reverse,0.0,"[0, -0.0]"
flux,EX_fum_e_reverse,0.0,"[0, -0.0]"
flux,EX_glu__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_gua_e_reverse,0.0,"[0, -0.0]"
flux,HCO3E_reverse,0.0,"[0, 1000.0]"
flux,IMPC_reverse,0.403618862705465,"[0, 1000.0]"
flux,ECOAH4_reverse,0.0,"[0, 1000.0]"
flux,NDPK5_reverse,0.0,"[0, 1000.0]"
flux,DHORTS_reverse,0.246096270245308,"[0, 1000.0]"
flux,ICDHyr_reverse,0.0,"[0, 1000.0]"
flux,ACALD_reverse,0.0,"[0, 1000.0]"
flux,ALAR_reverse,0.0,"[0, 1000.0]"
flux,ALATA_L_reverse,0.0,"[0, 1000.0]"
flux,PPM_reverse,0.00050068105586566,"[0, 1000.0]"
flux,ASPTA_reverse,2.17816569246295,"[0, 1000.0]"
flux,A5PISO_reverse,0.0,"[0, 1000.0]"
flux,EX_met__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_metsox_S__L_e_reverse,0.0,"[0, -0.0]"
flux,IPPMIb_reverse,0.335174348856207,"[0, 1000.0]"
flux,PSCVT_reverse,0.0,"[0, 1000.0]"
flux,EX_crn_e_reverse,0.0,"[0, -0.0]"
flux,EX_fe3_e_reverse,0.0,"[0, 1000.0]"
flux,EX_glcn_e_reverse,0.0,"[0, -0.0]"
flux,EX_gln__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_glyc_e_reverse,0.0,"[0, -0.0]"
flux,EX_man_e_reverse,0.0,"[0, -0.0]"
flux,EX_mn2_e_reverse,0.000514072228236545,"[0, 1000.0]"
flux,EX_rib__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_sbt__D_e_reverse,0.0,"[0, -0.0]"
flux,ECOAH6_reverse,0.0,"[0, 1000.0]"
flux,ENO_reverse,0.0,"[0, 1000.0]"
flux,FBA_reverse,0.0,"[0, 1000.0]"
flux,PGI_reverse,0.0,"[0, 1000.0]"
flux,PGK_reverse,18.2105649143977,"[0, 1000.0]"
flux,RPE_reverse,0.577052647789224,"[0, 1000.0]"
flux,TALA_reverse,9.4995773441642,"[0, 1000.0]"
flux,TKT1_reverse,0.146924719452145,"[0, 1000.0]"
flux,ALCD2x_reverse,0.0,"[0, 1000.0]"
flux,RMI_reverse,0.0,"[0, 1000.0]"
flux,EX_ura_e_reverse,0.0,"[0, -0.0]"
flux,EX_val__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_xan_e_reverse,0.0,"[0, -0.0]"
flux,NDPK6_reverse,0.0,"[0, 1000.0]"
flux,NDPK8_reverse,0.0,"[0, 1000.0]"
flux,PYNP2r_reverse,0.0,"[0, 1000.0]"
flux,DURIPP_reverse,0.0,"[0, 1000.0]"
flux,TRPAS2_reverse,0.0422885783931258,"[0, 1000.0]"
flux,EX_co2_e_reverse,0.0,"[0, 1000.0]"
flux,ILETA_reverse,0.216140217651715,"[0, 1000.0]"
flux,VALTA_reverse,0.747678254429952,"[0, 1000.0]"
flux,ORPT_reverse,0.246096270245308,"[0, 1000.0]"
flux,PTAr_reverse,0.433119615438671,"[0, 1000.0]"
flux,ACKr_reverse,0.0,"[0, 1000.0]"
flux,EX_hxan_e_reverse,0.0,"[0, -0.0]"
flux,EX_ile__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_lac__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_leu__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_no3_e_reverse,0.0,"[0, -0.0]"
flux,EX_orn_e_reverse,0.0,"[0, -0.0]"
flux,EX_pro__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_pyr_e_reverse,0.0,"[0, -0.0]"
flux,EX_succ_e_reverse,0.0,"[0, -0.0]"
flux,EX_thymd_e_reverse,0.0,"[0, -0.0]"
flux,EX_tyr__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_btn_e_reverse,0.0,"[0, -0.0]"
flux,EX_ptrc_e_reverse,0.0,"[0, -0.0]"
flux,EX_spmd_e_reverse,0.0,"[0, -0.0]"
flux,EX_thym_e_reverse,0.0,"[0, -0.0]"
flux,EX_xtsn_e_reverse,0.0,"[0, -0.0]"
flux,AIRC3_reverse,0.333138146701596,"[0, 1000.0]"
flux,ADSL2r_reverse,0.0,"[0, 1000.0]"
flux,EX_fe2_e_reverse,0.0119486455249018,"[0, 1000.0]"
flux,PUNP5_reverse,0.0,"[0, 1000.0]"
flux,PUNP6_reverse,0.0,"[0, 1000.0]"
flux,PUNP7_reverse,0.0,"[0, 1000.0]"
flux,EX_glc__D_e_reverse,10.0,"[0, 10.0]"
flux,PUNP1_reverse,0.00050068105586566,"[0, 1000.0]"
flux,PUNP2_reverse,0.0,"[0, 1000.0]"
flux,PUNP3_reverse,0.0,"[0, 1000.0]"
flux,LYSAM_reverse,0.0,"[0, 1000.0]"
flux,IPPMIa_reverse,0.335174348856207,"[0, 1000.0]"
flux,EX_alltn_e_reverse,0.0,"[0, -0.0]"
flux,MDH_reverse,0.0,"[0, 1000.0]"
flux,FUM_reverse,0.0,"[0, 1000.0]"
flux,OHPBAT_reverse,0.000331803493188704,"[0, 1000.0]"
flux,EX_dgsn_e_reverse,0.0,"[0, -0.0]"
flux,EX_arab__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_fru_e_reverse,0.0,"[0, -0.0]"
flux,EX_gal_e_reverse,0.0,"[0, -0.0]"
flux,EX_xyl__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_duri_e_reverse,0.0,"[0, -0.0]"
flux,EX_for_e_reverse,0.0,"[0, -0.0]"
flux,EX_gly_e_reverse,0.0,"[0, -0.0]"
flux,EX_h2_e_reverse,0.0,"[0, -0.0]"
flux,EX_lys__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_ser__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_thm_e_reverse,0.0,"[0, -0.0]"
flux,EX_trp__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_din_e_reverse,0.0,"[0, -0.0]"
flux,EX_fmn_e_reverse,0.0,"[0, -0.0]"
flux,EX_gthox_e_reverse,0.0,"[0, -0.0]"
flux,AGPR_reverse,0.220055647662148,"[0, 1000.0]"
flux,G1SAT_reverse,0.0,"[0, 1000.0]"
flux,GUI1_reverse,0.0,"[0, 1000.0]"
flux,PGAMT_reverse,0.0702947274987188,"[0, 1000.0]"
flux,GLUR_reverse,0.020672994324511,"[0, 1000.0]"
flux,UAG2E_reverse,0.0,"[0, 1000.0]"
flux,EX_acald_e_reverse,0.0,"[0, -0.0]"
flux,EX_melib_e_reverse,0.0,"[0, -0.0]"
flux,EX_sucr_e_reverse,0.0,"[0, -0.0]"
flux,EX_tre_e_reverse,0.0,"[0, -0.0]"
flux,EX_zn2_e_reverse,0.00025368832102556,"[0, 1000.0]"
flux,HACD5_reverse,0.0,"[0, 1000.0]"
flux,GHMT2r_reverse,0.0,"[0, 1000.0]"
flux,ADK4_reverse,0.0,"[0, 1000.0]"
flux,KARA1_reverse,0.650488845132422,"[0, 1000.0]"
flux,KARA2_reverse,0.0,"[0, 1000.0]"
flux,ICHORS_copy2_reverse,0.0,"[0, 1000.0]"
flux,DHBD_reverse,0.0,"[0, 1000.0]"
flux,RBP4E_reverse,0.0,"[0, 1000.0]"
flux,HACD6_reverse,0.0,"[0, 1000.0]"
flux,ECOAH1_reverse,0.0,"[0, 1000.0]"
flux,ECOAH2_reverse,0.0,"[0, 1000.0]"
flux,ECOAH3_reverse,0.0,"[0, 1000.0]"
flux,UGLT_reverse,0.0,"[0, 1000.0]"
flux,XYLI2_reverse,0.0,"[0, 1000.0]"
flux,PMANM_reverse,0.0,"[0, 1000.0]"
flux,UDPG4E_reverse,0.0,"[0, 1000.0]"
flux,XYLI1_reverse,0.0,"[0, 1000.0]"
flux,LCARS_reverse,0.0,"[0, 1000.0]"
flux,ALCD19_reverse,0.0,"[0, 1000.0]"
flux,RMPA_reverse,0.0,"[0, 1000.0]"
flux,SBTPD_reverse,0.0,"[0, 1000.0]"
flux,GLTPD_reverse,0.0,"[0, 1000.0]"
flux,TGBPA_reverse,0.0,"[0, 1000.0]"
flux,MANAO_reverse,0.0,"[0, 1000.0]"
flux,TAGURr_reverse,0.0,"[0, 1000.0]"
flux,EX_tmao_e_reverse,0.0,"[0, -0.0]"
flux,HACD4_reverse,0.0,"[0, 1000.0]"
flux,HACD7_reverse,0.0,"[0, 1000.0]"
flux,ADK1_reverse,0.0,"[0, 1000.0]"
flux,EX_26dap__M_e_reverse,0.0,"[0, -0.0]"
flux,EX_acnam_e_reverse,0.0,"[0, -0.0]"
flux,EX_amp_e_reverse,0.0,"[0, -0.0]"
flux,EX_dha_e_reverse,0.0,"[0, -0.0]"
flux,EX_fuc__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_glyald_e_reverse,0.0,"[0, -0.0]"
flux,EX_rmn_e_reverse,0.0,"[0, -0.0]"
flux,EX_ttdca_e_reverse,0.0,"[0, -0.0]"
flux,EX_glyclt_e_reverse,0.0,"[0, -0.0]"
flux,EX_g6p_e_reverse,0.0,"[0, -0.0]"
flux,EX_2ddglcn_e_reverse,0.0,"[0, -0.0]"
flux,EX_galct__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_idon__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_indole_e_reverse,0.0,"[0, -0.0]"
flux,EX_3hcinnm_e_reverse,0.0,"[0, -0.0]"
flux,EX_acmana_e_reverse,0.0,"[0, -0.0]"
flux,EX_galur_e_reverse,0.0,"[0, -0.0]"
flux,EX_but_e_reverse,0.0,"[0, -0.0]"
flux,EX_cbl1_e_reverse,0.0,"[0, -0.0]"
flux,SERASr_reverse,0.0,"[0, 1000.0]"
flux,MLTP2_reverse,0.0,"[0, 1000.0]"
flux,EX_gbbtn_e_reverse,0.0,"[0, -0.0]"
flux,EX_tma_e_reverse,0.0,"[0, -0.0]"
flux,EX_malttr_e_reverse,0.0,"[0, -0.0]"
flux,CYTK1_reverse,0.0,"[0, 1000.0]"
flux,CYTK2_reverse,0.0,"[0, 1000.0]"
flux,GK1_reverse,0.0,"[0, 1000.0]"
flux,HACD1_reverse,0.0,"[0, 1000.0]"
flux,HACD2_reverse,0.0,"[0, 1000.0]"
flux,EX_hdcea_e_reverse,0.0,"[0, -0.0]"
flux,NDPK7_reverse,0.0,"[0, 1000.0]"
flux,GLYAT_reverse,0.0,"[0, 1000.0]"
flux,CRNBTCT_reverse,0.0,"[0, 1000.0]"
flux,CRNCBCT_reverse,0.0,"[0, 1000.0]"
flux,CRNCDH_reverse,0.0,"[0, 1000.0]"
flux,NDPK2_reverse,0.0,"[0, 1000.0]"
flux,NDPK3_reverse,0.0,"[0, 1000.0]"
flux,NDPK4_reverse,0.0,"[0, 1000.0]"
flux,DGK1_reverse,0.0,"[0, 1000.0]"
flux,DTMPK_reverse,0.0,"[0, 1000.0]"
flux,NDPK1_reverse,0.0,"[0, 1000.0]"
flux,PGMT_reverse,0.0,"[0, 1000.0]"
flux,EX_nmn_e_reverse,0.0,"[0, -0.0]"
flux,EX_urea_e_reverse,0.0,"[0, -0.0]"
flux,EX_f6p_e_reverse,0.0,"[0, -0.0]"
flux,EX_lac__D_e_reverse,0.0,"[0, -0.0]"
flux,UMPK_reverse,0.0,"[0, 1000.0]"
flux,DDPGALA_reverse,0.0,"[0, 1000.0]"
flux,EX_ttdcea_e_reverse,0.0,"[0, -0.0]"
flux,F6PA_reverse,0.0,"[0, 1000.0]"
flux,EX_h2s_e_reverse,0.0,"[0, -0.0]"
flux,EX_gthrd_e_reverse,0.0,"[0, -0.0]"
flux,IDOND_reverse,0.0,"[0, 1000.0]"
flux,MCOATA_reverse,0.0,"[0, 1000.0]"
flux,DAPE_reverse,0.0,"[0, 1000.0]"
flux,SDPTA_reverse,0.275968999988593,"[0, 1000.0]"
flux,EX_met__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_tartr__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_taur_e_reverse,0.0,"[0, -0.0]"
flux,EX_maltpt_e_reverse,0.0,"[0, -0.0]"
flux,EX_glcur_e_reverse,0.0,"[0, -0.0]"
flux,ARAI_reverse,0.0,"[0, 1000.0]"
flux,M1PD_reverse,0.0,"[0, 1000.0]"
flux,G3PD2_reverse,0.103430439576368,"[0, 1000.0]"
